ChemicalName,DiseaseName,output,dataset,chemicalname
tofacitinib,"Carcinoma, Hepatocellular",0.6145581007003784,test,tofacitinib
Dichlorvos,Thymoma,0.6145073771476746,test,dichlorvos
Isoniazid,"Sarcoma, Ewing",0.6143172979354858,test,isoniazid
Ethisterone,"Carcinoma, Hepatocellular",0.6142377853393555,test,ethisterone
imidacloprid,"Carcinoma, Hepatocellular",0.6141104698181152,test,imidacloprid
"amiloride, hydrochlorothiazide drug combination",Thyroid Neoplasms,0.6140962839126587,test,"amiloride, hydrochlorothiazide drug combination"
dicyclanil,Stomach Neoplasms,0.6140573024749756,test,dicyclanil
Sodium Nitrite,"Carcinoma, Hepatocellular",0.6140239238739014,test,sodium nitrite
omadacycline,Breast Neoplasms,0.6140219569206238,test,omadacycline
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",Breast Neoplasms,0.6140129566192627,test,"1,2-bis(2-aminophenoxy)ethane n,n,n',n'-tetraacetic acid acetoxymethyl ester"
peoniflorin,Lung Neoplasms,0.6139876246452332,test,peoniflorin
cypermethrin,Sarcoma,0.613945484161377,test,cypermethrin
Nitrates,"Carcinoma, Non-Small-Cell Lung",0.613884449005127,test,nitrates
Perindopril,Uterine Cervical Neoplasms,0.6138705611228943,test,perindopril
Methandriol,"Carcinoma, Hepatocellular",0.6137560606002808,test,methandriol
Phenobarbital,Sarcoma 180,0.6137181520462036,test,phenobarbital
diphenyldiselenide,Breast Neoplasms,0.613631546497345,test,diphenyldiselenide
"2,6-dinitrotoluene",Thyroid Neoplasms,0.6134625673294067,test,"2,6-dinitrotoluene"
Lidocaine,"Carcinoma, Ovarian Epithelial",0.6133588552474976,test,lidocaine
Cocaine,Adrenocortical Adenoma,0.6133047342300415,test,cocaine
Silicon Dioxide,Thymoma,0.6133033037185669,test,silicon dioxide
Atazanavir Sulfate,"Carcinoma, Non-Small-Cell Lung",0.6132811307907104,test,atazanavir sulfate
Epimestrol,Breast Neoplasms,0.6132580041885376,test,epimestrol
"brallobarbital, hydroxyzine, secobarbital drug combination","Carcinoma, Hepatocellular",0.613157331943512,test,"brallobarbital, hydroxyzine, secobarbital drug combination"
Chlorpheniramine,Urinary Bladder Neoplasms,0.6131041049957275,test,chlorpheniramine
2-aminoanthraquinone,Breast Neoplasms,0.6130533814430237,test,2-aminoanthraquinone
Procaterol,Stomach Neoplasms,0.6130514144897461,test,procaterol
Picloram,Lung Neoplasms,0.613044023513794,test,picloram
Magnesium,"Sarcoma, Myeloid",0.6129293441772461,test,magnesium
domoic acid,Melanoma,0.6127787828445435,test,domoic acid
Cloxacillin,"Carcinoma, Hepatocellular",0.6127756834030151,test,cloxacillin
Cimetidine,Mesothelioma,0.612733006477356,test,cimetidine
dicyclanil,Breast Neoplasms,0.6127079725265503,test,dicyclanil
ibudilast,Breast Neoplasms,0.6126892566680908,test,ibudilast
N-phenacylthiazolium bromide,Urinary Bladder Neoplasms,0.6126847267150879,test,n-phenacylthiazolium bromide
Mephenytoin,"Carcinoma, Hepatocellular",0.6126818656921387,test,mephenytoin
TRAM 34,Breast Neoplasms,0.6126503944396973,test,tram 34
Simvastatin,Sarcoma 180,0.6126227378845215,test,simvastatin
Tiapamil Hydrochloride,Lung Neoplasms,0.6126065254211426,test,tiapamil hydrochloride
Cyclosporine,Triple Negative Breast Neoplasms,0.6125692129135132,test,cyclosporine
Maprotiline,Stomach Neoplasms,0.6125667095184326,test,maprotiline
"3,4-Dihydroxyphenylacetic Acid",Stomach Neoplasms,0.6124266386032104,test,"3,4-dihydroxyphenylacetic acid"
camostat,Melanoma,0.6124229431152344,test,camostat
beta-Naphthoflavone,Sarcoma,0.6123242378234863,test,beta-naphthoflavone
nickel chloride,Ovarian Neoplasms,0.6122994422912598,test,nickel chloride
epinastine,Lung Neoplasms,0.6122887134552002,test,epinastine
NAD,Breast Neoplasms,0.6122535467147827,test,nad
Mitoxantrone,Paraganglioma,0.6122470498085022,test,mitoxantrone
Lithium Chloride,Mesothelioma,0.6122390031814575,test,lithium chloride
Piroxicam,"Sarcoma, Ewing",0.6122297048568726,test,piroxicam
Nitric Acid,Lung Neoplasms,0.6121888160705566,test,nitric acid
Nitrates,Sarcoma 180,0.6121325492858887,test,nitrates
Bleomycin,Squamous Cell Carcinoma of Head and Neck,0.6120867729187012,val,bleomycin
Zinc Oxide,Ovarian Neoplasms,0.611910879611969,test,zinc oxide
tryptamine,Breast Neoplasms,0.6118321418762207,test,tryptamine
zafirlukast,Pheochromocytoma,0.611777663230896,test,zafirlukast
Desvenlafaxine Succinate,Ovarian Neoplasms,0.6117162108421326,test,desvenlafaxine succinate
Phenindione,"Carcinoma, Non-Small-Cell Lung",0.6113798022270203,test,phenindione
Amitriptyline,Sarcoma 180,0.6111745834350586,test,amitriptyline
nickel chloride,Glioblastoma,0.6111224293708801,test,nickel chloride
pralidoxime,"Carcinoma, Hepatocellular",0.6109410524368286,train,pralidoxime
Carbon,Lung Neoplasms,0.610880970954895,train,carbon
"3,3-difluorochlorambucil","Sarcoma, Experimental",0.6107528209686279,train,"3,3-difluorochlorambucil"
Procyclidine,Small Cell Lung Carcinoma,0.6106497049331665,test,procyclidine
Triclosan,"Carcinoma, Lewis Lung",0.6106381416320801,test,triclosan
Sucrose,Colonic Neoplasms,0.6106271743774414,test,sucrose
taribavirin,"Carcinoma, Hepatocellular",0.6105746030807495,test,taribavirin
Lamotrigine,Pheochromocytoma,0.6103546619415283,train,lamotrigine
cupric chloride,"Sarcoma, Myeloid",0.6103121042251587,test,cupric chloride
Methoxyflurane,Sarcoma,0.6101171970367432,test,methoxyflurane
Dihydroergotamine,Head and Neck Neoplasms,0.6100149154663086,test,dihydroergotamine
Selenium,Thyroid Neoplasms,0.6100010871887207,test,selenium
Flavin-Adenine Dinucleotide,"Carcinoma, Hepatocellular",0.6099600195884705,test,flavin-adenine dinucleotide
Sodium Fluoride,Urinary Bladder Neoplasms,0.6098302602767944,test,sodium fluoride
"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide",Pancreatic Neoplasms,0.6097965240478516,test,"6-chloro-2,3,4,9-tetrahydro-1h-carbazole-1-carboxamide"
diisopropanolnitrosamine,Breast Neoplasms,0.6097707748413086,test,diisopropanolnitrosamine
Aripiprazole,Testicular Neoplasms,0.6097320914268494,test,aripiprazole
Hydrocortisone,Squamous Cell Carcinoma of Head and Neck,0.609667956829071,test,hydrocortisone
Clarithromycin,Adenocarcinoma of Lung,0.6096029281616211,test,clarithromycin
Lopinavir,Lung Neoplasms,0.6095974445343018,test,lopinavir
damvar,Stomach Neoplasms,0.609542965888977,test,damvar
14-dehydroxy-3-glucodigitoxigenin,Stomach Neoplasms,0.6094998121261597,test,14-dehydroxy-3-glucodigitoxigenin
1-Methyl-3-isobutylxanthine,Colonic Neoplasms,0.6093857288360596,test,1-methyl-3-isobutylxanthine
Tranexamic Acid,Ovarian Neoplasms,0.6092034578323364,test,tranexamic acid
Methotrimeprazine,"Carcinoma, Hepatocellular",0.609175443649292,test,methotrimeprazine
Acrolein,Squamous Cell Carcinoma of Head and Neck,0.609147310256958,test,acrolein
4-tert-octylphenol,Lung Neoplasms,0.609107255935669,test,4-tert-octylphenol
Ampicillin,Cholangiocarcinoma,0.6090800762176514,test,ampicillin
Ethionine,Melanoma,0.6090785264968872,test,ethionine
Pefloxacin,Ovarian Neoplasms,0.6090480089187622,train,pefloxacin
Verapamil,"Sarcoma, Ewing",0.6089861392974854,test,verapamil
"1,3-dimethyluric acid",Colonic Neoplasms,0.6089589595794678,test,"1,3-dimethyluric acid"
Risperidone,"Breast Neoplasms, Male",0.608844518661499,test,risperidone
huperzine A,"Carcinoma, Hepatocellular",0.6088407635688782,test,huperzine a
lithospermic acid,Lung Neoplasms,0.6088089942932129,test,lithospermic acid
gemeprost,Lung Neoplasms,0.6086550354957581,test,gemeprost
3-dinitrobenzene,"Carcinoma, Hepatocellular",0.6086543798446655,test,3-dinitrobenzene
tetrathiomolybdate,Lung Neoplasms,0.6086477637290955,test,tetrathiomolybdate
Iron-Dextran Complex,Paraganglioma,0.6085540056228638,test,iron-dextran complex
plitidepsin,Breast Neoplasms,0.6084922552108765,test,plitidepsin
Hexachlorocyclohexane,Testicular Neoplasms,0.6084383726119995,test,hexachlorocyclohexane
clopyralid,Stomach Neoplasms,0.6083697080612183,test,clopyralid
2-mercapto-1-methylimidazole,"Carcinoma, Hepatocellular",0.60829758644104,test,2-mercapto-1-methylimidazole
propiconazole,Pancreatic Neoplasms,0.608173131942749,test,propiconazole
nagilactone C,Thyroid Neoplasms,0.6081701517105103,test,nagilactone c
"1,2,3-trichloropropane",Urinary Bladder Neoplasms,0.6081328392028809,test,"1,2,3-trichloropropane"
Theobromine,Breast Neoplasms,0.6080989837646484,test,theobromine
Adrenocorticotropic Hormone,Urinary Bladder Neoplasms,0.6080598831176758,test,adrenocorticotropic hormone
Aldrin,Lung Neoplasms,0.6079813241958618,test,aldrin
sirtinol,Lung Neoplasms,0.6079106330871582,test,sirtinol
rescinnamine,Lung Neoplasms,0.607823371887207,test,rescinnamine
Clarithromycin,Squamous Cell Carcinoma of Head and Neck,0.6077325344085693,test,clarithromycin
Aripiprazole,Colonic Neoplasms,0.6077097654342651,test,aripiprazole
Imatinib Mesylate,Testicular Neoplasms,0.6077020168304443,test,imatinib mesylate
glimepiride,Urinary Bladder Neoplasms,0.6076352596282959,test,glimepiride
Physostigmine,Pheochromocytoma,0.6076337695121765,test,physostigmine
dihydromyricetin,Breast Neoplasms,0.6076178550720215,test,dihydromyricetin
Didanosine,Uterine Cervical Neoplasms,0.6075963973999023,test,didanosine
EMD 29946,Stomach Neoplasms,0.6074893474578857,test,emd 29946
lobucavir,"Carcinoma, Hepatocellular",0.60743248462677,test,lobucavir
Lysophosphatidylcholines,Melanoma,0.6073435544967651,test,lysophosphatidylcholines
Paramethasone,Breast Neoplasms,0.6073273420333862,test,paramethasone
"1,2,5,6-dibenzanthracene",Adrenocortical Carcinoma,0.60725998878479,test,"1,2,5,6-dibenzanthracene"
2-nitroanisole,Lung Neoplasms,0.6072448492050171,test,2-nitroanisole
4'-deoxy-4'-iododoxorubicin,Ovarian Neoplasms,0.6072094440460205,test,4'-deoxy-4'-iododoxorubicin
cupric chloride,"Carcinoma, Lobular",0.6071766018867493,test,cupric chloride
allyl sulfide,Ovarian Neoplasms,0.6071701049804688,test,allyl sulfide
Propofol,Testicular Neoplasms,0.6070816516876221,test,propofol
quercetin 3-O-glucuronide,Colonic Neoplasms,0.6070789098739624,test,quercetin 3-o-glucuronide
O-1602 compound,"Carcinoma, Non-Small-Cell Lung",0.6070218086242676,test,o-1602 compound
Zonisamide,Lung Neoplasms,0.6069766283035278,train,zonisamide
Picloram,Stomach Neoplasms,0.6069483757019043,test,picloram
Caffeine,Sarcoma 180,0.6069132089614868,test,caffeine
Propylthiouracil,Squamous Cell Carcinoma of Head and Neck,0.606900691986084,test,propylthiouracil
Ozone,"Breast Neoplasms, Male",0.6067279577255249,test,ozone
Hydroxyurea,Esophageal Neoplasms,0.6060861349105835,test,hydroxyurea
Burimamide,Lung Neoplasms,0.6060108542442322,test,burimamide
Salazopyrine,Stomach Neoplasms,0.6058990955352783,test,salazopyrine
Calcium Carbonate,"Thyroid Cancer, Papillary",0.6058400869369507,test,calcium carbonate
Cyclizine,Lung Neoplasms,0.6058356761932373,test,cyclizine
hydroxyhydroquinone,Lung Neoplasms,0.6058143377304077,test,hydroxyhydroquinone
pegfilgrastim,Ovarian Neoplasms,0.6056913137435913,train,pegfilgrastim
Colistin,Sarcoma,0.6056889295578003,test,colistin
darexaban glucuronide,Pancreatic Neoplasms,0.6056077480316162,test,darexaban glucuronide
Vindesine,Adenocarcinoma of Lung,0.6053403615951538,test,vindesine
"2-methoxy-1,4-naphthoquinone",Lung Neoplasms,0.605320930480957,test,"2-methoxy-1,4-naphthoquinone"
azadirachtin,Pancreatic Neoplasms,0.6053000688552856,test,azadirachtin
Clozapine,Esophageal Neoplasms,0.6052015423774719,test,clozapine
caffeic acid,"Carcinoma, Hepatocellular",0.6051064133644104,test,caffeic acid
Doxorubicin,Esophageal Squamous Cell Carcinoma,0.6050451993942261,test,doxorubicin
"7H-dibenzo(c,g)carbazole",Glioblastoma,0.6047818660736084,test,"7h-dibenzo(c,g)carbazole"
geraniol,Squamous Cell Carcinoma of Head and Neck,0.6047632694244385,train,geraniol
Raloxifene Hydrochloride,Adenocarcinoma of Lung,0.6047214269638062,test,raloxifene hydrochloride
Ro 23-7553,"Carcinoma, Hepatocellular",0.6047039031982422,test,ro 23-7553
S 28463,Urinary Bladder Neoplasms,0.6046632528305054,test,s 28463
3-bromo-7-nitroindazole,Stomach Neoplasms,0.6046290397644043,test,3-bromo-7-nitroindazole
Stanozolol,Uterine Cervical Neoplasms,0.6045349836349487,test,stanozolol
Metaproterenol,Breast Neoplasms,0.6044056415557861,train,metaproterenol
Azlocillin,Stomach Neoplasms,0.6043963432312012,test,azlocillin
Cyclophosphamide,Adrenocortical Adenoma,0.604393482208252,test,cyclophosphamide
Folic Acid,Glioblastoma,0.6042524576187134,test,folic acid
borrelidin,Lung Neoplasms,0.6039924621582031,test,borrelidin
Ritonavir,"Carcinoma, Non-Small-Cell Lung",0.6039789915084839,test,ritonavir
"Analgesics, Opioid","Carcinoma, Hepatocellular",0.6039698123931885,test,"analgesics, opioid"
Dinoprost,"Carcinoma, Non-Small-Cell Lung",0.6039667725563049,test,dinoprost
Yohimbine,Thyroid Neoplasms,0.6038172245025635,test,yohimbine
Aminosalicylic Acid,Colonic Neoplasms,0.6037909984588623,test,aminosalicylic acid
Arsenicals,Thymoma,0.6036924123764038,test,arsenicals
Bilirubin,Esophageal Neoplasms,0.6036378145217896,test,bilirubin
Pyrimethamine,Esophageal Neoplasms,0.6036316156387329,test,pyrimethamine
Sodium Fluoride,"Carcinoma, Lewis Lung",0.6035629510879517,test,sodium fluoride
N-phenylmaleimide,Colonic Neoplasms,0.603546142578125,test,n-phenylmaleimide
Clopidogrel,Head and Neck Neoplasms,0.6034331321716309,test,clopidogrel
Desogestrel,"Carcinoma, Non-Small-Cell Lung",0.6034162640571594,test,desogestrel
triciribine,Colonic Neoplasms,0.6033633947372437,test,triciribine
"betamethasone-17,21-dipropionate",Colonic Neoplasms,0.6033167839050293,test,"betamethasone-17,21-dipropionate"
Desoximetasone,Lung Neoplasms,0.6032716035842896,test,desoximetasone
TH 302,Colonic Neoplasms,0.6032603979110718,test,th 302
Dobutamine,"Thyroid Carcinoma, Anaplastic",0.6029621362686157,test,dobutamine
retrorsine,Lung Neoplasms,0.6028825640678406,test,retrorsine
Idarubicin,Ovarian Neoplasms,0.602834939956665,test,idarubicin
rofecoxib,Pancreatic Neoplasms,0.6026631593704224,test,rofecoxib
Dieldrin,"Carcinoma, Hepatocellular",0.6026560068130493,test,dieldrin
triuret,Lung Neoplasms,0.6026111841201782,test,triuret
Pentazocine,Cholangiocarcinoma,0.602608323097229,test,pentazocine
propylene oxide,Lung Neoplasms,0.6025773882865906,test,propylene oxide
Methotrexate,"Thyroid Cancer, Papillary",0.6025705337524414,test,methotrexate
Quinine,Esophageal Neoplasms,0.6025488376617432,test,quinine
methoxyacetic acid,Pancreatic Neoplasms,0.6025079488754272,test,methoxyacetic acid
"2',3'-dialdehyde ATP",Urinary Bladder Neoplasms,0.6024634838104248,train,"2',3'-dialdehyde atp"
Omeprazole,Cholangiocarcinoma,0.6024522185325623,test,omeprazole
oxamide,"Carcinoma, Hepatocellular",0.6020526885986328,test,oxamide
Metrizoic Acid,Stomach Neoplasms,0.602051854133606,test,metrizoic acid
Tinidazole,Adenocarcinoma of Lung,0.6020060777664185,test,tinidazole
Choline,Triple Negative Breast Neoplasms,0.6018946766853333,test,choline
Chromium,Adrenocortical Carcinoma,0.6018044948577881,test,chromium
Penicillin G Procaine,Pancreatic Neoplasms,0.6017980575561523,test,penicillin g procaine
hematodeanol,Lung Neoplasms,0.6016561985015869,test,hematodeanol
Magnesium,Glioblastoma,0.6016281843185425,test,magnesium
"Nanotubes, Carbon",Breast Neoplasms,0.6015700101852417,test,"nanotubes, carbon"
3-hydroxyacetaminophen,"Carcinoma, Hepatocellular",0.6014068126678467,test,3-hydroxyacetaminophen
"3,5-dimethylaniline",Lung Neoplasms,0.6012595891952515,test,"3,5-dimethylaniline"
caryophyllene,Thyroid Neoplasms,0.6012020111083984,test,caryophyllene
nitroxoline,"Carcinoma, Hepatocellular",0.6011569499969482,test,nitroxoline
Mercury,Small Cell Lung Carcinoma,0.6011358499526978,test,mercury
Tripelennamine,Breast Neoplasms,0.6011022329330444,test,tripelennamine
Hydroxychloroquine,Esophageal Neoplasms,0.6010866165161133,test,hydroxychloroquine
Doxycycline,Adenocarcinoma of Lung,0.6010452508926392,test,doxycycline
polyestradiol phosphate,Colonic Neoplasms,0.6010380983352661,test,polyestradiol phosphate
Pentoxifylline,Head and Neck Neoplasms,0.6009522676467896,test,pentoxifylline
Docosahexaenoic Acids,Paraganglioma,0.6008942723274231,test,docosahexaenoic acids
Cefadroxil,"Carcinoma, Non-Small-Cell Lung",0.6008522510528564,test,cefadroxil
phenserine,Lung Neoplasms,0.6007586717605591,test,phenserine
bis(8-quinolinolato)copper(II),Lung Neoplasms,0.6006649732589722,test,bis(8-quinolinolato)copper(ii)
Meloxicam,Pancreatic Neoplasms,0.600631594657898,test,meloxicam
Diethylcarbamazine,Pancreatic Neoplasms,0.6006152629852295,test,diethylcarbamazine
Cimetidine,"Carcinoma, Lewis Lung",0.6006022691726685,test,cimetidine
ABVD protocol,"Carcinoma, Hepatocellular",0.6003412008285522,test,abvd protocol
Cefmetazole,Stomach Neoplasms,0.6003354787826538,test,cefmetazole
Puromycin,Stomach Neoplasms,0.6002713441848755,test,puromycin
Metyrapone,Breast Neoplasms,0.6001858115196228,test,metyrapone
FR 167653,"Carcinoma, Hepatocellular",0.6001774072647095,test,fr 167653
nemadectin,"Carcinoma, Hepatocellular",0.6001311540603638,test,nemadectin
phosphoramide mustard,Colonic Neoplasms,0.6001155376434326,test,phosphoramide mustard
nilotinib,"Carcinoma, Hepatocellular",0.6000007390975952,test,nilotinib
3-(indol-3-yl)propionic acid,Lung Neoplasms,0.5999195575714111,test,3-(indol-3-yl)propionic acid
ponceau MX,Colonic Neoplasms,0.5998256206512451,test,ponceau mx
phenethyl isothiocyanate,Colonic Neoplasms,0.5998073816299438,test,phenethyl isothiocyanate
Cobalt,Ovarian Neoplasms,0.5997275114059448,test,cobalt
Dydrogesterone,Colonic Neoplasms,0.5995683073997498,test,dydrogesterone
Fursultiamin,Breast Neoplasms,0.5994433164596558,test,fursultiamin
oleanolic acid 3-acetate,Stomach Neoplasms,0.5993679761886597,test,oleanolic acid 3-acetate
Carbon Tetrachloride,"Carcinoma, Hepatocellular",0.5992558002471924,train,carbon tetrachloride
dinophysistoxin 2,Ovarian Neoplasms,0.5991239547729492,test,dinophysistoxin 2
Nitric Acid,"Thyroid Carcinoma, Anaplastic",0.5990869998931885,test,nitric acid
GNE-617,"Carcinoma, Hepatocellular",0.5990622043609619,test,gne-617
"1,2,5,6-dibenzanthracene",Urinary Bladder Neoplasms,0.5989787578582764,test,"1,2,5,6-dibenzanthracene"
"3,4-dichloroaniline","Carcinoma, Hepatocellular",0.5988972187042236,test,"3,4-dichloroaniline"
acipimox,Thyroid Neoplasms,0.5985345840454102,test,acipimox
Quinpirole,Colonic Neoplasms,0.5984692573547363,test,quinpirole
chromium hexavalent ion,Lung Neoplasms,0.5984567403793335,train,chromium hexavalent ion
Capsaicin,Small Cell Lung Carcinoma,0.5984189510345459,test,capsaicin
Streptozocin,Pheochromocytoma,0.5982726812362671,test,streptozocin
"3,4,5,3',4'-pentachlorobiphenyl",Testicular Neoplasms,0.5981612801551819,test,"3,4,5,3',4'-pentachlorobiphenyl"
chromium hexavalent ion,Glioblastoma,0.5981583595275879,test,chromium hexavalent ion
Diazepam,Cholangiocarcinoma,0.5980662107467651,test,diazepam
chromium hexavalent ion,Small Cell Lung Carcinoma,0.5980600118637085,test,chromium hexavalent ion
Monocrotophos,Uterine Cervical Neoplasms,0.597903847694397,test,monocrotophos
7-hydroxycoumarin,Breast Neoplasms,0.5978885293006897,test,7-hydroxycoumarin
Imatinib Mesylate,Adenocarcinoma of Lung,0.5978872179985046,test,imatinib mesylate
Mezlocillin,Stomach Neoplasms,0.5978816747665405,test,mezlocillin
5-hydroxymethylcytosine,Colonic Neoplasms,0.5976285338401794,test,5-hydroxymethylcytosine
Calcium Carbonate,Paraganglioma,0.597413182258606,test,calcium carbonate
etonogestrel,"Carcinoma, Non-Small-Cell Lung",0.5974128246307373,test,etonogestrel
