ChemicalName,DiseaseName,output,dataset,chemicalname
Oxytocin,Testicular Neoplasms,0.4823111891746521,test,oxytocin
Razoxane,Melanoma,0.4821822047233581,test,razoxane
Monocrotophos,Cholangiocarcinoma,0.4821376800537109,test,monocrotophos
pozanicline,"Carcinoma, Hepatocellular",0.482042133808136,test,pozanicline
Cetirizine,Stomach Neoplasms,0.4819963574409485,test,cetirizine
naphthalan,Melanoma,0.4819813966751098,test,naphthalan
ecgonine methyl ester,Lung Neoplasms,0.4819192886352539,test,ecgonine methyl ester
9-methoxycamptothecin,Stomach Neoplasms,0.4815245866775512,test,9-methoxycamptothecin
astaxanthine,"Carcinoma, Hepatocellular",0.4813132286071777,test,astaxanthine
omega-Agatoxin IVA,Lung Neoplasms,0.4811624884605407,test,omega-agatoxin iva
ibrutinib,"Carcinoma, Hepatocellular",0.4811211824417114,test,ibrutinib
isopimaric acid,Lung Neoplasms,0.4810814261436462,test,isopimaric acid
Synephrine,Uterine Cervical Neoplasms,0.4810761213302612,test,synephrine
Methoxychlor,Sarcoma,0.4810416102409363,test,methoxychlor
Mecamylamine,Melanoma,0.4806299805641174,test,mecamylamine
carbonyl sulfide,"Carcinoma, Hepatocellular",0.4805294275283813,test,carbonyl sulfide
"13,14-dihydroprostaglandin E1",Lung Neoplasms,0.4805171489715576,test,"13,14-dihydroprostaglandin e1"
Niacin,"Carcinoma, Ovarian Epithelial",0.4803430438041687,test,niacin
Polythiazide,Urinary Bladder Neoplasms,0.4802295565605163,test,polythiazide
entacapone,"Carcinoma, Hepatocellular",0.4801796674728393,test,entacapone
"N,N'-dimethylnitrosourea",Colonic Neoplasms,0.4801473021507263,test,"n,n'-dimethylnitrosourea"
alpha-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic Acid,Urinary Bladder Neoplasms,0.4798840284347534,test,alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid
Uracil,Melanoma,0.4796951413154602,test,uracil
"N-Methyl-3,4-methylenedioxyamphetamine",Paraganglioma,0.4793605208396911,test,"n-methyl-3,4-methylenedioxyamphetamine"
Tetrodotoxin,Esophageal Neoplasms,0.4793505668640136,test,tetrodotoxin
Dantrolene,Testicular Neoplasms,0.4792442321777344,test,dantrolene
"1,2-dibromo-3-chloropropane","Carcinoma, Hepatocellular",0.4791167974472046,test,"1,2-dibromo-3-chloropropane"
Acetylcarnitine,Stomach Neoplasms,0.4790863394737243,test,acetylcarnitine
WIN 51708,Melanoma,0.4790055155754089,test,win 51708
rottlerin,Urinary Bladder Neoplasms,0.478985071182251,test,rottlerin
Heptaminol,Colonic Neoplasms,0.4789731502532959,test,heptaminol
Axitinib,Stomach Neoplasms,0.4789435863494873,test,axitinib
cinnabarinic acid,Melanoma,0.4788508415222168,test,cinnabarinic acid
Procaterol,Colonic Neoplasms,0.4788358211517334,test,procaterol
Fluconazole,Uterine Cervical Neoplasms,0.4787920713424682,test,fluconazole
Lamotrigine,Sarcoma,0.4786136746406555,test,lamotrigine
liquiritin,"Carcinoma, Hepatocellular",0.4785258173942566,test,liquiritin
Ro 15-4513,"Carcinoma, Hepatocellular",0.4784310460090637,test,ro 15-4513
panduratin A,Melanoma,0.478354811668396,val,panduratin a
octylmethoxycinnamate,Urinary Bladder Neoplasms,0.4782355427742004,test,octylmethoxycinnamate
ibudilast,Colonic Neoplasms,0.4782080054283142,test,ibudilast
Sodium Lactate,Colonic Neoplasms,0.4781153798103332,test,sodium lactate
"4,4'-Diisothiocyanostilbene-2,2'-Disulfonic Acid",Colonic Neoplasms,0.4780701994895935,test,"4,4'-diisothiocyanostilbene-2,2'-disulfonic acid"
Aminosalicylic Acid,Glioblastoma,0.4778454303741455,test,aminosalicylic acid
Vindesine,Esophageal Squamous Cell Carcinoma,0.4778324961662292,train,vindesine
Naltrexone,"Carcinoma, Hepatocellular",0.4775875210762024,test,naltrexone
beta-myrcene,Glioblastoma,0.4775034189224243,test,beta-myrcene
ebselen,Stomach Neoplasms,0.4773771166801452,test,ebselen
C.I. Acid Red 114,Adenocarcinoma of Lung,0.4768422842025757,test,c.i. acid red 114
1-amino-2-methylanthraquinone,Lung Neoplasms,0.4764741063117981,test,1-amino-2-methylanthraquinone
dalcetrapib,"Carcinoma, Hepatocellular",0.476198136806488,test,dalcetrapib
Chlorthalidone,Glioblastoma,0.4759584069252014,test,chlorthalidone
"2-(1',2',3',4'-tetrahydroxybutyl)thiazolidine-4-carboxylic acid",Colonic Neoplasms,0.4759527444839477,test,"2-(1',2',3',4'-tetrahydroxybutyl)thiazolidine-4-carboxylic acid"
Carubicin,Colonic Neoplasms,0.4758732318878174,test,carubicin
Antimony,"Carcinoma, Hepatocellular",0.4758282303810119,test,antimony
"1,2-dihydro-1,2-dihydroxy-6-nitrochrysene",Melanoma,0.4757359027862549,test,"1,2-dihydro-1,2-dihydroxy-6-nitrochrysene"
isocoumarin NM-3,Lung Neoplasms,0.4756062626838684,test,isocoumarin nm-3
"9,9-dimethylcarbazine",Lung Neoplasms,0.4753829836845398,test,"9,9-dimethylcarbazine"
benoxaprofen,Adenocarcinoma of Lung,0.4751918315887451,test,benoxaprofen
Hydrogen Sulfide,Urinary Bladder Neoplasms,0.4751449823379516,test,hydrogen sulfide
losoxantrone,Melanoma,0.4751313924789428,test,losoxantrone
lysergamide,Lung Neoplasms,0.4750717878341675,test,lysergamide
AHR 11748,Lung Neoplasms,0.4748042225837707,test,ahr 11748
Cysteinyldopa,Urinary Bladder Neoplasms,0.4745871424674988,test,cysteinyldopa
chrysene,"Carcinoma, Hepatocellular",0.4744355678558349,test,chrysene
U 0126,Mesothelioma,0.4743250608444214,test,u 0126
PD 145065,Lung Neoplasms,0.4741804003715515,test,pd 145065
Bupropion,Mesothelioma,0.474139392375946,test,bupropion
1-arabinofuranosylcytosine-5'-stearylphosphate,Stomach Neoplasms,0.4741392135620117,test,1-arabinofuranosylcytosine-5'-stearylphosphate
Potassium,Pheochromocytoma,0.4740342497825622,test,potassium
"3,4-dihydrocoumarin",Lung Neoplasms,0.4740061163902282,test,"3,4-dihydrocoumarin"
triptolide,Adenocarcinoma of Lung,0.4739782810211181,test,triptolide
"isoniazid, pyrazinamide, rifampin drug combination",Melanoma,0.4739153385162353,test,"isoniazid, pyrazinamide, rifampin drug combination"
Irinotecan,Mesothelioma,0.4737753868103027,test,irinotecan
Nebivolol,Colonic Neoplasms,0.4737038016319275,test,nebivolol
LF 2-0254,Lung Neoplasms,0.4733570218086242,test,lf 2-0254
Simvastatin,"Carcinoma, Ovarian Epithelial",0.4733018279075622,test,simvastatin
Levodopa,"Carcinoma, Ovarian Epithelial",0.4732130169868469,test,levodopa
bacampicillin,Colonic Neoplasms,0.4731662273406982,test,bacampicillin
"1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester",Lung Neoplasms,0.4731594920158386,test,"1,2-bis(2-aminophenoxy)ethane n,n,n',n'-tetraacetic acid acetoxymethyl ester"
Dextroamphetamine,Squamous Cell Carcinoma of Head and Neck,0.4731254577636719,test,dextroamphetamine
diphenylarsinic acid,Esophageal Squamous Cell Carcinoma,0.4730878472328186,test,diphenylarsinic acid
enzacamene,Lung Neoplasms,0.4727212190628052,test,enzacamene
tetraarsenic tetrasulfide,Urinary Bladder Neoplasms,0.4727140665054321,test,tetraarsenic tetrasulfide
fullerene C60,Urinary Bladder Neoplasms,0.4727140665054321,test,fullerene c60
Fullerenes,Urinary Bladder Neoplasms,0.4727140665054321,test,fullerenes
2-chloro-5-hydroxyphenylglycine,Colonic Neoplasms,0.4723226428031921,test,2-chloro-5-hydroxyphenylglycine
phaclofen,Melanoma,0.4722043871879577,test,phaclofen
glyderinine,Melanoma,0.4720962643623352,test,glyderinine
Etoposide,"Carcinoma, Ovarian Epithelial",0.4720668792724609,test,etoposide
propyphenazone,Melanoma,0.4718024730682373,test,propyphenazone
Ro 64-0802,Colonic Neoplasms,0.4717585444450378,test,ro 64-0802
Cyclic AMP,Lung Neoplasms,0.4716978073120117,test,cyclic amp
8-(4-tolylsulfonylamino)quinoline,Colonic Neoplasms,0.4716055393218994,test,8-(4-tolylsulfonylamino)quinoline
Corticosterone,"Carcinoma, Hepatocellular",0.4713999629020691,test,corticosterone
1'-acetoxyestragole,Colonic Neoplasms,0.4713465571403503,test,1'-acetoxyestragole
MK 142,Lung Neoplasms,0.4713296294212341,test,mk 142
Tamoxifen,Inflammatory Breast Neoplasms,0.4710988402366638,test,tamoxifen
kelfiprim,Lung Neoplasms,0.4710261225700378,test,kelfiprim
Crack Cocaine,Pheochromocytoma,0.4709267616271972,test,crack cocaine
Procainamide,Paraganglioma,0.4707574844360351,test,procainamide
hexachlorobutadiene,Urinary Bladder Neoplasms,0.4705969095230102,test,hexachlorobutadiene
benzyloxycarbonylleucyl-leucyl-leucine aldehyde,Colonic Neoplasms,0.4704594016075134,test,benzyloxycarbonylleucyl-leucyl-leucine aldehyde
Muscimol,Esophageal Neoplasms,0.4704126715660095,test,muscimol
Mitobronitol,Urinary Bladder Neoplasms,0.4700831174850464,test,mitobronitol
PS1145,Lung Neoplasms,0.4700342416763305,test,ps1145
Stoddard solvent,Urinary Bladder Neoplasms,0.4700236320495605,test,stoddard solvent
Naloxone,Adenocarcinoma of Lung,0.4699946045875549,test,naloxone
cyanuric acid,"Carcinoma, Hepatocellular",0.4698806405067444,test,cyanuric acid
systhane,Urinary Bladder Neoplasms,0.4698131680488586,test,systhane
Acarbose,Melanoma,0.4697996973991394,test,acarbose
Estramustine,Urinary Bladder Neoplasms,0.4697874784469604,test,estramustine
Indocyanine Green,"Carcinoma, Hepatocellular",0.4696399569511413,test,indocyanine green
Citric Acid,Melanoma,0.4695989489555359,test,citric acid
kaempferol,Adenocarcinoma of Lung,0.46920907497406,test,kaempferol
Dust,Esophageal Neoplasms,0.4692010879516601,test,dust
Aldosterone,Testicular Neoplasms,0.4689292311668396,test,aldosterone
methyl isothiocyanate,Lung Neoplasms,0.4684602618217468,train,methyl isothiocyanate
carvacrol,Glioblastoma,0.4683944582939148,test,carvacrol
7-dehydrocholesterol,Lung Neoplasms,0.4683810472488403,test,7-dehydrocholesterol
carbendazim,Colonic Neoplasms,0.4683162569999695,test,carbendazim
antimony trichloride,"Carcinoma, Hepatocellular",0.4679188132286072,test,antimony trichloride
3-bromo-7-nitroindazole,"Carcinoma, Hepatocellular",0.4678732752799988,test,3-bromo-7-nitroindazole
DSP 4,Melanoma,0.4677780866622925,test,dsp 4
thioperamide,"Carcinoma, Hepatocellular",0.4676125645637512,test,thioperamide
Dimethoate,Colonic Neoplasms,0.4675946235656738,test,dimethoate
3-(2-carboxypiperazin-4-yl)propyl-1-phosphonic acid,Lung Neoplasms,0.4672218561172485,test,3-(2-carboxypiperazin-4-yl)propyl-1-phosphonic acid
p-coumaric acid,"Carcinoma, Hepatocellular",0.4672089219093323,test,p-coumaric acid
Rosiglitazone,Pheochromocytoma,0.4671931266784668,test,rosiglitazone
Tolterodine Tartrate,Testicular Neoplasms,0.4670360684394836,test,tolterodine tartrate
CDEC,Lung Neoplasms,0.467000663280487,test,cdec
"tris(1,3-dichloro-2-propyl)phosphate",Glioblastoma,0.4669587016105652,test,"tris(1,3-dichloro-2-propyl)phosphate"
Zinc Acetate,Stomach Neoplasms,0.4669376611709595,test,zinc acetate
resiquimod,Lung Neoplasms,0.4669272899627685,test,resiquimod
tetraethylene glycol diacrylate,Urinary Bladder Neoplasms,0.466897964477539,test,tetraethylene glycol diacrylate
tanespimycin,"Carcinoma, Hepatocellular",0.4668499827384949,test,tanespimycin
alfacalcidol,Paraganglioma,0.4667980074882507,test,alfacalcidol
8-(3-chlorostyryl)caffeine,Colonic Neoplasms,0.4666118025779724,train,8-(3-chlorostyryl)caffeine
Cefixime,Adenocarcinoma of Lung,0.4665929079055786,test,cefixime
dimethoxon,"Carcinoma, Hepatocellular",0.4665712118148803,test,dimethoxon
dieckol,Lung Neoplasms,0.4665663242340088,test,dieckol
Metoclopramide,Squamous Cell Carcinoma of Head and Neck,0.4663405418395996,test,metoclopramide
bepafant,Lung Neoplasms,0.4662922620773315,test,bepafant
argatroban,"Carcinoma, Hepatocellular",0.4658109545707702,test,argatroban
4-amino-3-phenylbutyric acid,"Carcinoma, Hepatocellular",0.4657583236694336,test,4-amino-3-phenylbutyric acid
ANFT,Urinary Bladder Neoplasms,0.4657529592514038,train,anft
ximelagatran,Glioblastoma,0.4657139182090759,test,ximelagatran
"bacitracin zinc, neomycin sulfate, polymyxin B, drug combination","Carcinoma, Hepatocellular",0.4654954075813293,test,"bacitracin zinc, neomycin sulfate, polymyxin b, drug combination"
"difebarbamate, febarbamate, phenobarbital drug combination","Carcinoma, Hepatocellular",0.465398371219635,test,"difebarbamate, febarbamate, phenobarbital drug combination"
dihydrouracil,Colonic Neoplasms,0.4653473496437073,test,dihydrouracil
Penicillin V,Stomach Neoplasms,0.4653097987174988,test,penicillin v
10-propargyl-10-deazaaminopterin,Stomach Neoplasms,0.4653067588806152,test,10-propargyl-10-deazaaminopterin
Sodium Salicylate,Mesothelioma,0.465164840221405,test,sodium salicylate
Digoxin,Testicular Neoplasms,0.4649761319160461,test,digoxin
morin,Glioblastoma,0.4648725390434265,test,morin
p-coumaric acid,Stomach Neoplasms,0.4646647572517395,test,p-coumaric acid
ginsenoside Rb1,"Carcinoma, Hepatocellular",0.4645998477935791,test,ginsenoside rb1
propentofylline,Stomach Neoplasms,0.4643767476081848,test,propentofylline
cinitapride,Lung Neoplasms,0.4642683863639831,test,cinitapride
2-anisidine,Melanoma,0.4642344117164612,test,2-anisidine
Methylenebis(chloroaniline),Lung Neoplasms,0.4642305970191955,val,methylenebis(chloroaniline)
Cholecalciferol,Paraganglioma,0.4640477895736694,test,cholecalciferol
23-hydroxytormentic acid,"Carcinoma, Hepatocellular",0.4638581275939941,test,23-hydroxytormentic acid
Buprenorphine,Adenocarcinoma of Lung,0.4636799693107605,test,buprenorphine
Voriconazole,Uterine Cervical Neoplasms,0.4635856747627258,test,voriconazole
fenpropimorph,Lung Neoplasms,0.4634938240051269,test,fenpropimorph
lithium citrate,Melanoma,0.4634227752685547,test,lithium citrate
Pyrimethamine,Paraganglioma,0.4633873701095581,test,pyrimethamine
oxymatrine,Urinary Bladder Neoplasms,0.4633238315582275,test,oxymatrine
Suprofen,Glioblastoma,0.4631131887435913,test,suprofen
ethyl pyruvate,Stomach Neoplasms,0.4630413055419922,test,ethyl pyruvate
teroxirone,"Carcinoma, Hepatocellular",0.4630332589149475,test,teroxirone
Alendronate,Uterine Cervical Neoplasms,0.4628585577011108,test,alendronate
Amikacin,"Carcinoma, Ovarian Epithelial",0.4628543853759765,test,amikacin
lysine clonixinate,Stomach Neoplasms,0.4627776741981506,test,lysine clonixinate
perfluorobutyric acid,Melanoma,0.4627311825752258,test,perfluorobutyric acid
Sildenafil Citrate,Mesothelioma,0.4626840353012085,test,sildenafil citrate
Ranitidine,Cholangiocarcinoma,0.4623473882675171,test,ranitidine
perhexiline maleate,Glioblastoma,0.4622969031333923,test,perhexiline maleate
glyceryl 2-arachidonate,"Carcinoma, Hepatocellular",0.4620897173881531,test,glyceryl 2-arachidonate
Iloprost,"Carcinoma, Hepatocellular",0.4619463086128235,test,iloprost
SaH 41-178,Lung Neoplasms,0.461864173412323,test,sah 41-178
Medetomidine,Colonic Neoplasms,0.461836040019989,test,medetomidine
Heroin,Esophageal Neoplasms,0.461458146572113,test,heroin
acetovanillone,Uterine Cervical Neoplasms,0.4614043235778808,test,acetovanillone
Ethinyl Estradiol-Norgestrel Combination,Testicular Neoplasms,0.461283266544342,test,ethinyl estradiol-norgestrel combination
heptacarboxylic porphyrin,Colonic Neoplasms,0.4612590074539184,test,heptacarboxylic porphyrin
Nadolol,Glioblastoma,0.4612146615982055,test,nadolol
rhapontin,"Carcinoma, Hepatocellular",0.4612069725990295,test,rhapontin
bisphenol B,Lung Neoplasms,0.4611247777938843,test,bisphenol b
Sirolimus,"Carcinoma, Ductal, Breast",0.4607887864112854,test,sirolimus
captafol,Melanoma,0.4606877565383911,test,captafol
Sucrose,"Carcinoma, Hepatocellular",0.4600666165351867,test,sucrose
adelmidrol,Lung Neoplasms,0.4597048163414001,test,adelmidrol
lumiracoxib,"Carcinoma, Hepatocellular",0.4596994519233703,test,lumiracoxib
Sodium Fluoride,"Carcinoma, Ovarian Epithelial",0.4596844911575317,test,sodium fluoride
Tocotrienols,Stomach Neoplasms,0.4596560001373291,test,tocotrienols
benz(a)anthracene,Glioblastoma,0.4595369100570678,test,benz(a)anthracene
hypaconitine,Colonic Neoplasms,0.4595124721527099,test,hypaconitine
"1,3-butylene glycol",Melanoma,0.4594310522079468,test,"1,3-butylene glycol"
protocatechualdehyde,Lung Neoplasms,0.4593049883842468,test,protocatechualdehyde
Hydrochloric Acid,"Thyroid Cancer, Papillary",0.4591771364212036,test,hydrochloric acid
chloroacetaldehyde,Stomach Neoplasms,0.4590204954147339,test,chloroacetaldehyde
Fenoprofen,Sarcoma,0.4589172005653381,test,fenoprofen
RG7800,Colonic Neoplasms,0.4588525295257568,test,rg7800
larazotide acetate,Melanoma,0.4588176012039184,test,larazotide acetate
Sodium Fluoride,"Carcinoma, Pancreatic Ductal",0.4587152600288391,test,sodium fluoride
acetylhydrazine,Lung Neoplasms,0.458712637424469,test,acetylhydrazine
Sodium,Urinary Bladder Neoplasms,0.4584662914276123,test,sodium
Pentagastrin,Esophageal Neoplasms,0.4583655595779419,test,pentagastrin
shikonin,Urinary Bladder Neoplasms,0.4581189751625061,test,shikonin
Digoxin,Mesothelioma,0.4580601453781128,test,digoxin
Dehydroepiandrosterone,Adenocarcinoma of Lung,0.4580528140068054,test,dehydroepiandrosterone
corosolic acid,Stomach Neoplasms,0.4580059051513672,test,corosolic acid
Everolimus,Cholangiocarcinoma,0.4579893350601196,test,everolimus
Epirubicin,"Carcinoma, Ovarian Epithelial",0.457976758480072,test,epirubicin
zafirlukast,Sarcoma,0.4576232433319092,test,zafirlukast
Ortho Evra,Colonic Neoplasms,0.4575015306472778,test,ortho evra
Oxaliplatin,Esophageal Neoplasms,0.4572272896766662,test,oxaliplatin
glabridin,Lung Neoplasms,0.456958532333374,test,glabridin
myricitrin,"Carcinoma, Hepatocellular",0.4568161964416504,test,myricitrin
2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,Colonic Neoplasms,0.4567797780036926,train,2-(4-morpholinyl)-8-phenyl-4h-1-benzopyran-4-one
Diltiazem,Mesothelioma,0.4567060470581054,test,diltiazem
Iothalamate Meglumine,Glioblastoma,0.4565210938453674,test,iothalamate meglumine
candoxatrilat,Lung Neoplasms,0.4564039707183838,test,candoxatrilat
Lidocaine,Esophageal Squamous Cell Carcinoma,0.456322431564331,test,lidocaine
Alfentanil,Adrenocortical Carcinoma,0.4562853574752807,test,alfentanil
1-Deoxynojirimycin,Lung Neoplasms,0.4562134146690368,test,1-deoxynojirimycin
Theophylline,Uterine Cervical Neoplasms,0.4559348225593567,test,theophylline
Genistein,Squamous Cell Carcinoma of Head and Neck,0.4557963609695434,test,genistein
Zalcitabine,Stomach Neoplasms,0.4557095170021057,train,zalcitabine
Yohimbine,Adenocarcinoma of Lung,0.4556954503059387,test,yohimbine
acteoside,Stomach Neoplasms,0.4556809663772583,test,acteoside
lanthanum chloride,Urinary Bladder Neoplasms,0.4556676149368286,test,lanthanum chloride
antalarmin,Lung Neoplasms,0.4555683732032776,test,antalarmin
Dicamba,Stomach Neoplasms,0.4555220603942871,test,dicamba
cyclo(leucyl-prolyl),Lung Neoplasms,0.4555205106735229,test,cyclo(leucyl-prolyl)
"2-amino-3,4-dimethylimidazo(4,5-f)quinoline",Melanoma,0.4554569721221924,test,"2-amino-3,4-dimethylimidazo(4,5-f)quinoline"
2-amino-4-methylenecyclopentane-1-carboxylic acid,Lung Neoplasms,0.455422043800354,test,2-amino-4-methylenecyclopentane-1-carboxylic acid
Creatinine,Squamous Cell Carcinoma of Head and Neck,0.4553298950195312,test,creatinine
cyclohexyl methylphosphonofluoridate,Colonic Neoplasms,0.4552672505378723,test,cyclohexyl methylphosphonofluoridate
MAID protocol,Glioblastoma,0.4551931619644165,test,maid protocol
Cyclamates,Lung Neoplasms,0.4551470875740051,test,cyclamates
Ioxaglic Acid,"Carcinoma, Hepatocellular",0.4550045728683471,test,ioxaglic acid
trandolapril,Melanoma,0.4549514055252075,test,trandolapril
naphthalan,Testicular Neoplasms,0.4548486471176147,test,naphthalan
"1,2,5,6-dibenzanthracene",Testicular Neoplasms,0.4546233415603637,test,"1,2,5,6-dibenzanthracene"
solidagenone,Lung Neoplasms,0.4544444680213928,test,solidagenone
Phenprocoumon,Mesothelioma,0.4544028043746948,test,phenprocoumon
Clorgyline,Adrenocortical Carcinoma,0.4543452858924866,test,clorgyline
ceric oxide,Lung Neoplasms,0.4543105959892273,test,ceric oxide
